lemma,sentence,sense,start,end
বর্ণ,"' এ সূরার প্রথম আয়াতে জাতি , ধর্ম , বর্ণ নির্বিশেষে বিশ্বের সকল মানুষের মাঝে সুবৃহৎ ঐক্য ও সম্প্রীতির বন্ধন স্থাপন করার মূলমন্ত্র শিখানো হয়েছে ' ।",2,37,41
বর্ণ,"অনুচ্ছেদে বলা হয়েছে , ' কেবল ধর্ম , গোষ্ঠী , বর্ণ , নারীপুরুষভেদ বা জন্মস্থানের কারণে কোন নাগরিকের প্রতি রাষ্ট্র বৈষম্য প্রদর্শন করিবেন না । '",2,46,50
বর্ণ,"ঘ ) কোনো ধর্ম , বর্ণ , লিঙ্গ , ভাষা , জাতি ও গোষ্ঠীর প্রতি অবমাননা ও বৈষম্যমূলক অথবা কারো অনুভূতিতে আঘাত দিতে পারে এমন কোনো বিষয় ।",2,16,20
বর্ণ,"অতএব দরকার হুকুমতে রব্বানিয়া বা প্রতিপালকের ধর্ম , প্রতিপালনের অনুশাসন -- যে মহব্বতে আল্লা এই সৃষ্টি জগত সৃষ্টি করেছেন এবং জাতি , প্রজাতি , ধর্ম , বর্ণ নির্বিশেষে সবাইকে তাঁর সৃষ্টির ওপর অধিকার দান করেছেন -- সেই মহব্বতেই সমাজ ও শাসন ব্যবস্থাকে গড়ে তুলতে হবে ।",2,148,152
বর্ণ,"কিন্তু , সত্যিটা হলো ধর্ষক হতে পারে যেকোনো পেশার , যেকোনো জাতির , যেকোনো বর্ণ , ধর্ম , বয়স , সামাজিক শ্রেণি বা অর্থনৈতিক অবস্থানের ।",2,73,77
বর্ণ,"কিন্তু অঞ্চলভেদে এদের মধ্যে বাসস্থান , আচরণ , এবং বর্ণ ও গঠনগত অনেক পার্থক্য দেখা যায় ।",2,50,54
বর্ণ,"সুতরাং ভিআইপি কোনো একটা শ্রেণি না , এটা জাত বা বর্ণ ।",2,47,51
বর্ণ,"বাংলায় আমরা ' জাতি ' বলতে অনেক কিছুই বুঝি – ' নেশনও ' বুঝি , আবার এথনিক / নৃতাত্ত্বিক গোষ্ঠী , ভাষিক গোষ্ঠী , থেকে শুরু করে ধর্ম , বর্ণ – ত্বকবর্ণ ও হিন্দু ধর্মীয় বর্ণপ্রথার বর্ণ , শ্রেণী , বংশ , পেশা , লিঙ্গ , প্রাণীর প্রজাতি হয়ে এমনকি ফুলফল বা প্রায় যে কোন সমলক্ষণযুক্ত শ্রেণীবিন্যাসকেই বুঝি .. .",2,132,136
বর্ণ,". বর্তমান চুক্তির রাষ্ট্রপক্ষসমূহ এরকম অংগীকার করে যে , জাতি , ধর্ম , বর্ণ , ভাষা , নারী-পুরুষ , রাজনৈতিক বা অন্য মতামত , জাতীয় বা সামাজিক উৎপত্তি , জন্ম অথবা অন্য কোন মর্যাদার ভিত্তিতে কোনরূপ বৈষম্য না করে চুক্তিতে বর্ণিত অধিকারসমূহ ভোগের নিশ্চয়তা দান করবে ।",2,70,74
বর্ণ,"তিনি বলেছিলেন , যদি সমগ্র মানবজাতিকে একজন নেতার অধীনে আনা হয় যে নেতা জাতী , ধর্ম , বর্ণ নির্বিশেষে একবিশ্ব মানুষকে শান্তি এবং সমৃদ্ধির পথে নেতৃত্ব দিতে পারেন নিঃসন্দেহে তিনি হবেন মহানবী হযরত মোহাম্মদ ( সা : ) ।",2,84,88
বর্ণ,"তিনি বলেন , ' আমি জাতি , ধর্ম , বর্ণ বা লিঙ্গের ব্যাপারে কোনওরকম ভেদাভেদ বিশ্বাস করি না ।",2,32,36
বর্ণ,"বাংলাদেশের সংবিধানের তৃতীয় ভাগের নং অনুচ্ছেদে স্পষ্ট লেখা আছে কেবল ধর্ম , গোষ্ঠী , বর্ণ , নারী-পুরুষভেদ বা জন্মস্থানের কারণে কোন নাগরিকের প্রতি বৈষম্য প্রদর্শন করবেন না ।",2,84,88
বর্ণ,"ভারতীয় সংবিধান অনুযায়ী বর্ণ , জাতি , ধর্ম , লিঙ্গ ইত্যাদি নির্বিশেষে তার সমস্ত নাগরিকের জন্য সম অধিকারের উল্লেখ রয়েছে ।",2,25,29
বর্ণ,"উপাসনালয়ের সঙ্গে পবিত্রতার ধারণা জড়িত হয়ে আছে প্রথাগতভাবে , কিন্তু বিশ্ববিদ্যালয় তারও ঊর্ধ্বে , কেননা বিশ্ববিদ্যালয় সর্বমানবের , মুসলিম , হিন্দু , বৌদ্ধ , খ্রিস্টান ও অজ র ধর্মাবলম্বীর , বর্ণের , গোত্রের ও শ্রেণীর । '",2,192,196
বর্ণ,"প্যানডেমিক যেখানে সেটি ধর্ম , বর্ণ , গোত্র বা দেশ দেখে ছাড় দেয় না ।",2,30,34
বর্ণ,এই বিশ্বনেতা ও বিশ্বমানবতার মুক্তিদূত এমন একটি রাষ্ট্র প্রতিষ্ঠা করেছিলেন যেখানে ধর্ম ও বর্ণ নির্বিশেষে আপামর জনগণ আল্লাহর মনোনীত শ্রেষ্ঠ মানব রাসূল ( সাঃ ) - কে তাদের নেতা হিসেবে চয়ন করেছিলেন এবং মহান স্রষ্টা প্রেরিত নৈতিকতা ও শিক্ষাকে সবার উপরে স্থান দিয়েছিলেন ।,2,88,92
বর্ণ,"ইসলাম বর্ণ , গোত্র , ভাষা , সম্পত্তি বা অন্য কোনো মর্যাদার প্রতি গুরুত্ব আরোপ করে না ।",2,6,10
বর্ণ,"এখানে শ্রেণী , বর্ণ , বা অঞ্চলের ভিত্তিতে কোন রকম তারতম্য বা বৈষম্য সৃষ্টির অবকাশ নেই ।",2,15,19
বর্ণ,"দেশ , রাষ্ট্র , গোষ্ঠী , দল , সংঘ , সংগঠন , মত , পথ , ধর্ম বর্ণ , ধনী গরীবের আলোকে নিহত হওয়ার ঘটনা কখনো গুরুত্ব পাচ্ছে , কখনো উপেক্ষিত হচ্ছে ।",2,59,63
বর্ণ,"সেই সাথে ধর্ম , বর্ণ , গোষ্ঠী , নারী-পুরুষ ভেদে অথবা জন্মস্থানের কারণে কারো প্রতি বৈষম্য করা যাবে না ।",2,16,20
বর্ণ,"ভারতে ধর্ম , জাতি , বর্ণ , লিঙ্গ বা জন্মস্থান নির্বিশেষে বৈষম্যের বিরোধিতা করে এই ধারা ।",2,20,24
বর্ণ,"সে সময় বিভিন্ন দেশ , গোত্র , জাতি , বর্ণ থেকে অনেক সাহাবা মহানবী হযরত মুহাম্মদ ( সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম ) এর কাছে এসেছিলেন ।",2,37,41
বর্ণ,"সুতরাং বংশ , গোত্র , বর্ণ , ভাষা , সম্প্রদায় ইত্যাদির ভিত্তিতে মানুষে-মানুষে পার্থক্য করা অযৌক্তিক ।",2,21,25
বর্ণ,""" ধারায় রয়েছে , কেবল ধর্ম , গোষ্ঠী , বর্ণ , নারী-পুরুষ ভেদে বা জন্মস্থানের কারণে কোন নাগরিকের প্রতি রাষ্ট্র বৈষম্য প্রদর্শন করিবে না "" ।",2,39,43
বর্ণ,"তিনি চেয়েছেন হুকুমতে রব্বানিয়া - প্রতিপালনের গুণ সম্পন্ন এমন এক শাসন ব্যবস্থা যার প্রাথমিক কর্তব্য হচ্ছে সকলকের লালন পালন নিশ্চিত করা । ধর্ম , বর্ণ , জাতি , লিঙ্গ নির্বিশেষে সকলকে মহান আল্লাহ তায়ালা লালন পালন করেন ।",2,145,149
বর্ণ,"যেখানে কেউ কারো ধর্ম , বর্ণ , জাতীয়তা কোনোকিছুই জিজ্ঞাসা করত না ।",2,23,27
বর্ণ,"ধারায় রয়েছে , ' কেবল ধর্ম , গোষ্ঠী , বর্ণ ও নারী-পুরুষভেদে বা জন্মস্থানের কারণে কোন নাগরিকের প্রতি রাষ্ট্রবৈষম্য প্রদর্শন করিবেন না ' ।",2,39,43
বর্ণ,"নিঃসন্দেহে ইসলাম ধর্ম সর্বজনীন ও শ্রেষ্ঠ ধর্ম এবং মহানবীর রিসালাত কোনো অঞ্চল , সময় ও ভাষা , বর্ণ আর গোত্রের গণ্ডীতে সীমিত নয় ।",2,93,97
বর্ণ,"বর্ণ , লিঙ্গ , উচ্চতা , সৌন্দর্য , ধর্ম , জাতীয়তা , সম্পদ কত মোড়কেই না ভাগ করা যায় আমাদের ।",2,0,4
বর্ণ,"দেখুন , কী বিচিত্র তাদের গড়ন , বর্ণ , আকৃতি ।",2,32,36
বর্ণ,"সকল প্রকার হিংসা , শোষণ-নির্যাতন , অবিচার - অনাচার , বর্ণ বৈষম্য , বিভেদ , পৈশাচিকতার বেড়াজাল ছিন্ন করে , ক্ষমা , সহিষ্ণুতা বা ক্ষান্তি , ত্যাগ দয়াশীলতা , সংযম বা চারিত্রিক শক্তিতে বলিয়ান হয়ে পাপে ঘৃণা , পূণ্যকাজে অকুতোভয় জীবন রক্ষাই বুদ্ধের শিক্ষা ।",2,53,57
বর্ণ,"অ্যাডাল্ট ফ্রাঞ্চাইজ অথবা অ্যাডাল্ট সাফরেজ : জাতি , ধর্ম , বর্ণ , নির্বিশেষে প্রাপ্তবয়স্ক পুরুষ ও মহিলাদের ভোটাধিকার ।",2,59,63
বর্ণ,"প্রার্থী কোন দলের , কোন ধর্মের , কোন বর্ণের সেটা দেখার দায়িত্ব আমাদের নয় । '",2,37,41
বর্ণ,"সবখানেই বৈষম্য - ধর্মের বৈষম্য , বর্ণের বৈষম্য , কর্মের বৈষম্য , আইন কানুনেও বৈষম্য ।",2,33,37
বর্ণ,"জাত , বর্ণ , ধর্ম পরের বিষয় ।",2,6,10
বর্ণ,"রাষ্ট্রের প্রতিটি নাগরিক , ধর্ম , বর্ণ , গোত্র , শ্রেণী বা যে কোন গোষ্ঠীরই হোক , সবার সার্বিক নিরাপত্তা রক্ষা করা রাষ্ট্রের দায়িত্ব ।",2,34,38
বর্ণ,বর্তমান বিশ্বে প্রচলিত ভয়াবহ বর্ণ বৈষম্যকে রোধ করতে হলে বিশ্বনবী রাসুলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়অ সাল্লামের আদর্শের বাস্তবায়ন একন্তভাবে জরুরি ।,2,30,34
বর্ণ,"এতে সালের মধ্যে দলের কেন্দ্রীয় কমিটিসহ সব পর্যায়ের কমিটিতে ভাগ নারীর প্রতিনিধিত্ব নিশ্চিত করা ( ধারা - বি / / বি / ) , ছাত্র-শিক্ষক-শ্রমিক সমন্বয়ে অঙ্গ বা সহযোগী সংগঠন না করার বিধান ( ধারা - বি / বি / ) , প্রবাসে দলের শাখা সংগঠন না রাখার বিধান ( - সি / ডি ) এবং গঠনতন্ত্রে ধর্ম , বর্ণ , গোত্র , ভাষা ও লিঙ্গ ভেদে কোনো বৈষম্য না রাখার বিধান ( - সি ( / বি ) বাতিলের দাবি জানায় ।",2,283,287
