lemma,sentence,sense,start,end
,↑ বিশ্বের কিছু কিছু অংশে ভালো ঘাসের পিচ তৈরী করা কঠিন বলে টার্ফের বিকল্প হিসেবে ম্যাটিং পিচ ব্যবহার করা হয় ।,,,
,এবার টেন্ট পিচ করতে হবে রাতে থাকার জন্য ।,,,
,"SCSI 3 টি তারগুলি সাধারণত 50 পিন আইডিসি / সেন্ট্রনিক , অর্ধেক পিচ 68 পিন এবং 560 এমবিটি বা 320 এমবি পর্যন্ত ব্যান্ডউইথ থাকে ।",,,
,"এছাড়া এখানে তামাক , পিচ ফল , চেরি এবং বিভিন্ন ফলের চাষ হয় ।",,,
,কুড়িগ্রাম সংবাদদাতা : কুড়িগ্রামের রৌমারীতে পিচ ইয়াবাসহ মোঃ অনিক মিয়া ( ) নামে এক মাদক ব্যবসায়ীকে আটক করেছে বর্ডার গার্ড বাংলাদেশ-বিজিবি ।,,,
,"পরতে পারেন ব্রাউন , ম্যাজেন্টা , পার্পল , বারগেন্ডি , ন্যুড , কোরাল , পিংকিস ব্রাউন , পিচ ইত্যাদি কালারও লাগাতে পারেন ।",,,
,: র্যাব-১১ সিপিসি-২ কুমিল্লা ক্যাম্পের একটি অভিযানকারী দল শাহরাস্তির উনকিলা গ্রামে অভিযান চালিয়ে লাভলী আক্তার ( ) কে হাজার পিচ ইয়াবা ও টি মোবাইল সেটসহ আটক করে ।,,,
,চলতি বিশ্বকাপে শ্রীলঙ্কার ম্যাচগুলোয় ' প্রতিপক্ষের জন্য সুবিধাজনক ' পিচ ব্যবহার করা হয়েছে উল্লেখ করে আইসিসির কাছে অভিযোগ করেছেন দলটির ম্যানেজার অশন্থা দে মেল ।,,,
,পিচ ঠিক কারও পক্ষেই ছিল না ।,,,
,জেলার চরাঞ্চলসহ বিভিন্ন এলাকার শীতার্ত মানুষের জন্য এ পর্যন্ত হাজার শ'এক পিচ কম্বল বিতরন করা হয়েছে ।,,,
,নওগাঁ প্রতিনিধিঃ নওগাঁর বদলগাছী উপজেলায় পিচ ইয়াবাসহ আব্দুস ছাত্তার লেব ( ) নামে এক মাদক ব্যবসায়ীকে আটক করেছে জেলা গোয়েন্দা শাখার ( ডিবি ) পুলিশ সদস্য ।,,,
,মিডল স্টাম্পে পিচ করা বলটি খানিকটা বেরিয়ে এসে খেলতে চেয়েছিলেন আসগর ।,,,
,"যাইহোক , সংগীতশিল্পীর নাম প্রায়শই কোলের পরে একজন শিক্ষক হিসাবে উপস্থিত হয় যখন তিনি লোককাহিনীর জগাখিচুড়িকে অপছন্দ করেন এবং ঘন্টার একটি শ্রুতিমধুর ধারণা প্রদান করেন যা পরম পিচ নির্ধারণ করে ।",,,
,. বারাকপুর পিচ মুখি রাস্তা হইতে গোরস্থান মুখি রাস্তা এইচ বি বি করন ।,,,
,"হাকিমপুর থানা ওসি আব্দুর রাজ্জাক আকন্দ জানান , গোপন সংবাদের ভিত্তিতে সঙ্গীও ফোর্স নিয়ে উপজেলা নওপাড়া গ্রামে শ পিচ ইয়াবা সহ স্বামী স্ত্রী ও মনিরুল ইসলাম মোহনকে , বৈগ্রাম গ্রামে অভিযান চালিয়ে রাহানুরকে বোতল ফেনসিডিল ও অপরদিকে ধরন্দায় অভিযান চালিয়ে আলমকে পিস ইয়াবা ট্যাবলেটসহ আটক করা হয় ।",,,
,"আলু টাকার পরিবর্তে টাকা , টমেটো পরিবর্তে টাকা , পটল টাকার পরিবর্তে টাকা , কচু ছড়া টাকার পরিবর্তে টাকা , বেগুন টাকার পরিবর্তে টাকা , বড়বটি টাকার পরিবর্তে টাকা , কাকরোল টাকার পরিবর্তে টাকা , কইডা টাকার পরিবর্তে টাকা , মুলা টাকার পরিবর্তে টাকা , পেঁপে পরিবর্তে টাকা , গাজর টাকার পরিবর্তে টাকা , ফুলকপি ও বাধাকপি প্রতি পিচ - টাকা , শশা টাকার পরিবর্তে টাকা , লাউ প্রতি পিচ - টাকা , কচু লতি টাকার পরিবর্তে টাকা , কুমড় টাকার পরিবর্তে টাকা , ডাটা টাকার পরিবর্তে টাকা , চাল কুমড় প্রতি পিচ - টাকা , কাঁচা মরিচ টাকার পরিবর্তে টাকা , করলা টাকার পরিবর্তে টাকা , বেন্ডি টাকার পরিবর্তে টাকা কেজি দরে বিক্রি করা হচ্ছে ।",,,
,আঙ্গুর আর পিচ ফলের দেশে,,,
,গত মার্চ বেনাপোলের দৌলতপুর সীমান্ত থেকে দুই কেজি গ্রাম ( পিচ ) সোনার বারসহ টিটু বিশ্বাস নামে এক সোনা চোরাকারবারিকে আটক করে বিজিবি ।,,,
,"ডেলিভারিটি লেগ স্ট্যাম্পের বাইরে পিচ করে , হাডিনের বোঝার আগেই অফ স্ট্যাম্প ছিটকে দেয় বলটি ।",,,
,""" বিকেএসপির এই পিচ ছিল খুব ভালো ।",,,
,"অন্যদিকে , পাঁচটা জোনের পিচ প্রস্তুতকারকদেরও বেতন বাড়ল দ্বিগুণ ।",,,
,"এরপর তিনি পবিত্র ঈদুল আযহার পূর্বে নেতা-কর্মীদের জন্য প্রধানমন্ত্রী কর্তৃক বরাদ্দকৃত কিছু কাপড় , শার্ট পিচ , প্যান্ট পিচ পৌঁছে দেয়ার আশ্বাস দিয়ে শুরু করেন আসল চমকের খবর ।",,,
,"স্টারটে 26 পিন এফ / এফ মাল্টিকালোর আইডিসি ফ্ল্যাট ফিতা কেবল এটির নামকরণও করা হয়েছে 1. 27 মিমি পিচ 26 পিন 26 ওয়ে এফ / এফ রেইনবো আইডিসি কেবল , এতে প্রতিটি প্রান্তে দুটি 1. 27 মিমি পিচ 26 পিন মহিলা আইডিসি সংযোজক রয়েছে ।",,,
,সিরাজগঞ্জে পিচ ইয়াবা ট্যাবলেটসহ আবুল হোসেন নামে ( ) নামে এক মাদক ব্যবসায়ীকে আটক করেছে ডিবি পুলিশ ।,,,
,"অপরদিকে , ভারত থেকে আসা বাংলাদেশি পাসপোর্টযাত্রী ঢাকার গুলশান বাড্ডা এলাকার মোজাম্মেলের স্ত্রী রত্না খাতুন ( পাসপোর্ট নং-ইএ০৭৩৮২২১ ) ও আবিদ হাসানকে ( পাসপোর্ট নং-বিএল ) কাস্টমস স্ক্যানিং থেকে বের হলে সন্দেহ বশত শুল্ক গোয়েন্দারা বেনাপোল স্থলবন্দর টার্মিনালের মধ্যে বাথরুমে মহিলা দিয়ে তল্লাশিকালে রত্নার বোরখার নীচে জীন্সের প্যান্টের মধ্যে বিশেষ কায়দায় লুকানো পিচ শাওমি রেডমি-৮ প্রো মোবাইল ফোন ও আবিদের কাছ থেকে পিচসহ মোট পিচ মোবাইল সেট উদ্ধার করা হয় ।",,,
,ভারত ও ইংল্যান্ডের মধ্যকার দিনরাতের টেস্ট মাত্র দেড় দিনে শেষ হয়ে যাওয়ার পর মোতেরার পিচ নিয়ে তুমুল বিতর্ক শুরু হয়েছে ।,,,
,আর পিচ টিভির সমালোচনা করলেন অথচ বাংলাদেশের ইসলামিক টিভির কথা বললেন না কেনো ? এই দুটো টিভিতেইতো জাকির নায়েকের বক্তব্য উপাস্থাপন করা হয় ।,,,
,মুখ্যমন্ত্রী হওয়ার পর মমতা সালের অক্টোবরে বাঘাকুলি থেকে নেতাই হয়ে ডাইনটিকরি পর্যন্ত কিমি কাঁচা রাস্তাটি প্রধানমন্ত্রী গ্রামীণ সড়ক যোজনায় পিচ রাস্তা করার ঘোষণা করেছিলেন ।,,,
,নিম্নমানের পিচ হলে দেওয়া হয় তিনটি ডিমেরিট পয়েন্ট এবং অযোগ্য পিচ হলে পাঁচটি ডিমেরিট পয়েন্ট ।,,,
,এসময় ওই কার থেকে হাজার পিচ ইয়াবা ট্যাবলেট উদ্ধার ও মাওলানা ছব্দবেশী পাবনার শীর্ষ মাদক ব্যবসায়ী আসলাম হোসেন ( ) ওরফে আসলাম হুজুর ও তার তিন সহযোগীকে আটক করে পুলিশ ।,,,
,"মোহাম্মদ নুরুদ্দোজা , চকরিয়াঃ চকরিয়া উপজেলার ভেওলা মানিক চর ইউনিয়নের মুবিন পাড়া সিক্সার্স এর উদ্যোগে আয়োজিত মাদক বিরোধী শর্ট পিচ ক্রিকেট টুর্নামেন্টের ফাইনাল খেলা অনুষ্ঠিত হয়েছে ।",,,
,"কিন্তু পিচ কিউরেটর প্রবীর মুখোপাধ্যায় এ দিন সংবাদমাধ্যমকে বলে যান , "" সচিনের তম টেস্টের পিচ কোনওভাবে ক্ষতিগ্রস্ত হলে এত কম সময়ে সামাল দেওয়া যেত না ।",,,
,পাথরঘাটা ( বরগুনা ) প্রতিনিধি : বরগুনার পাথরঘাটা উপজেলার ঘুটাবাছা এলাকা থেকে পিচ ইয়াবাসহ রাকিবুল ইসলাম ( ) নামের এক যুবককে আটক করেছে কোস্টগার্ড ।,,,
,"প্রায় জন মাঠকর্মী পিচ , আউটফিল্ড পরিচর্য্যা ও নিয়মিত পানি দেয়ার কাজ করে যাচ্ছেন ।",,,
,"চুয়াডাঙ্গা-৬ বিজিবির অধিনায়ক রাশিদুল আলম জানান , বুহস্পিতিবার ভোর টার দিকে গোপন সংবাদের ভিতিত্বে সংবাদপেয়ে তার সার্বিক তত্ত্বাবধানে ব্যাটালিয়ন সদরের টহল কমান্ডার হাবিলদার ইকবাল হোসেন সঙ্গীয় ফোর্স নিয়ে অভিযান চালিয়ে চুয়াডাঙ্গার আলমডাঙ্গা সদরের মেইন রোড থেকে পরিত্যক্ত অবস্থায় পিচ ভারতীয় উন্নত মানের শাড়ী , পিচ কামিজ এবং টি পাঞ্জাবী আটক করতে সক্ষম হয় ।",,,
,ইন্ডিয়ান সুপার লিগের - মরসুমে এফএসডিএল থেকে স্টেডিয়ামটি বেস্ট পিচ অফ দ্য সিজন অ্যাওয়ার্ড পায় ।,,,
,অফস্টাম্পের সামান্য বাইরে পিচ করা বলটা সুইপ শটে বাউন্ডারিতে পাঠান মিরাজ ।,,,
,মাঝে পিচ ঢালা মেরিন ড্রাইভ ।,,,
,"সাধারণত চেন্নাই বলতে ভেসে ওঠে , মন্থর-নিচু বাউন্সের পিচ ।",,,
,তখন সন্দেহজনকভাবে তাদের আটক করে তল্লাশি করলে নং আসামী দেলবর এর হেফাজত হতে ' শ পিচ এবং নং আসামী রুপালীর হেফাজত হতে ' শ পিচ ইয়াবা উদ্ধার করা হয় ।,,,
,পরে গোপন সংবাদের ভিতিত্বে ভোর রাতে অভিযান চালিয়ে পিচ ইনজেকশনসহ তাকে আটক করা হয় ।,,,
,"বছর বয়সী ইংলিশ অবশ্য পিচ কতটা স্পিনসহায়ক হলো না হলো , তা নিয়ে তার কোনো মাথাব্যথা নেই বলেই জানাচ্ছেন তিনি ।",,,
,সকালে পিচ কিছুটা স্যাঁতসেতে থাকলেও পরবর্তীতে স্বাভাবিক হয়ে পড়ে উইকেট ।,,,
,"তিনি আরো জানান , শতক জমিতে এ চাষে তার খরচ হয়েছে - হাজার টাকা । আশা করছে এ বছর লাখ হাজার টাকা বিক্রি করবে । পাইকেরি বাজারে বর্তমানে ফুলকপি প্রতি পিচ - টাকা হারে বিক্রি হচ্ছে । এসব চাষের পাশাপাশি সে বেগুন , পেয়াজ , মিষ্টি কুমড়ো , মুলা ও ছিম চাষ করে পেয়েছে সাফল্য ।",,,
,"প্রতি পিচ ফুলকপি আকারভেদে বিক্রি হচ্ছে থেকে টাকা , বাঁধাকপি থেকে টাকা , প্রতি কেজি টমেটো মান ভেদে থেকে টাকা , মুলা থেকে টাকা হালি , লাউ প্রতি পিচ - টাকা ।",,,
,"ইংরেজ অধিনায়ক আর্থার কার বোধহয় ধারণা করেছিলেন যে , পিচ হয়তোবা স্পিনারদের সহায়তা করবে ।",,,
,অফ স্টাম্পের বাইরে পিচ করা লেংথ বল আরও বেরিয়ে যাচ্ছিল অ্যাঙ্গেলে ।,,,
,"পিএনএস , জাহিদ শিকদার ( পটুয়াখালী ) : পটুয়াখালীর বাউফলে পারভেজ বিশ্বাস ফয়সাল ( ) নামের এক ইয়াবা ব্যাসায়ীকে পিচ ইয়াবা সহ গ্রেফতার করেছে বাউফল থানা পুলিশ ।",,,
,গত ম্যাচে শারজার পিচ স্লো হয়ে যাওয়ায় শেষদিক আরসিবির স্পিনার ভালো সুযােগ নিয়েছেন ।,,,
,"পিচ বিতর্ক ও চতুর্থ টেস্টের পিচ কেমন , তা নিয়ে প্রশ্নের জবাবে রুট এ কথা বলেছেন ।",,,
,"দুই , পাকিস্তানের সঙ্গে মুম্বইয়ের মাঠে ভারতের খেলা যাতে বাতিল হয় , তার জন্য বাধ্য শৈবসৈনিকরা পিচ খুঁড়ে দিয়ে আসছে ।",,,
,বল পিচ করার আগেই সামনে পা বাড়িয়ে বলের লাইন মিস করেন তিনি ।,,,
,চেন্নাইয়ের পিচ স্বাভাবিক ভাবেই কিছুটা শুকনো আর খড়খড়ে বলে এখানে রিভার্স সুইংটা ভাল হয় ।,,,
,"ভাষা নিয়ে কারো যদি কিছুটা পড়াশোনা করা থাকে তো তিনি জানেন একটা ভাষার শব্দে আর বাক্যে যা প্রকাশিত হয় , তার চাইতে অনেক বেশি কিছু প্রকাশ করে বক্তার কথার পিচ , ইনটোনেশন ইত্যাদি ( এক কথায় ইনফ্লেকশন ) ।",,,
,তার মধ্যে ফুট পিচ ঢালাই ।,,,
,নক আউট পর্যায়ে ভেনু বাছাইয়ের দায়িত্ব দেওয়া হয়েছে বোর্ডের গ্রাউন্ড ও পিচ কমিটিকে ।,,,
,এর মধ্যে লাবলুর কাছে পিচ আনিসের কাছে পিচ ইয়াবা লোকানো ছিল ।,,,
,"পিচ ঢালা পথ লাল করেছি রক্ত দিয়ে বায়ান্নতে , বুকের তাজা খুন ঝরিয়ে - দিনে দিনে দিন গড়িয়ে , ক্রমান্বয়ে পৌঁছে গেছি এখন জীবন সায়াহ্নতে ।",,,
,বাদমাগরিব টিভিএস - সিসি মোটরসাইকেলে চেপে আসা ইয়াবা কারবারি ওই দু'যুবককে বর্ণিত স্থানে আটক করে । আটককৃত যুবকদের কাছ থেকে পুলিশ বিশেষ কৌশলে রাখা হাজার পিচ ইয়াবা ট্যাবলেট উদ্ধার করে ।,,,
,রাস্তা থেকে পিচ ও পাথর উঠে গিয়ে বড় বড় গর্ত তৈরি হয়েছে ।,,,
,পরে উপস্থিত জনগণের সামনে তার দেহ তল্লাশী করলে তার পরনের জিন্সের প্যান্টের পকেট থেকে পিচ ইয়াবা ট্যাবলেট উদ্ধার করা হয় ।,,,
,হালুয়াঘাটে পিচ ইয়াবাসহ এক হোটেল কর্মচারী আটক,,,
,– কথাটা জিজ্ঞাসা করে পিচ করে পানের পিক ফেলে তাকালো ।,,,
,আলীকদম ( বান্দরবান ) সংবাদদাতা : বান্দরবানের আলীকদম উপজেলায় পিচ ইয়াবাসহ জনকে আটক করেছে নিরাপত্তা বাহিনী ।,,,
,সাড়ে তিন বছর আগে ভেঙ্গে যাওয়া শ্রীপুর থেকে বরমী পর্যন্ত কিলোমিটার দৈঘ্যের সড়কটির প্রাায় সম্পুর্ন পিচ উঠে গিয়ে মাটি বের হয়ে যায় ।,,,
,নদীর পাড়ের সাড়ি সাড়ি পুরনো সেঞ্চুরি গাছের পাশ দিয়ে চলেগেছে পিচ ঢালা সরু রাস্তা ।,,,
,"তিনি বলেন , ' এমন পিচ টেস্টের জন্য গ্রহণযোগ্য নয় ।",,,
,"অ্যাসিডিক ও মিষ্টি ফল : স্ট্রবেরি , কমলালেবু , বেদানা , পিচ বা আপেলের মতো অ্যাসিডিক ফলের সঙ্গে কলা , কিসমিস জাতীয় মিষ্টি ফল খাওয়া এড়িয়ে চলুন ।",,,
,তাছাড়া জনসাধারণের স্বাভাবিক লেন-দেনের স্বার্থে প্রতিটি ব্যাংকের শাখায় থেকে টাকা মূল্যমানের ধাতব মুদ্রা ন্যূনতম হাজার পিচ সংরক্ষণ করা ও স্থানীয় কার্যালয় ও বড় শাখাগুলোকে তিন গুণ অর্থাৎ হাজার পিচ ধাতব মুদ্রা সংরক্ষণের নির্দেশ দেয়া হয় ।,,,
,"আমার মতে , এখানে যদি সমান সুযোগ পিচ দেয়া হয় , তাও ইংল্যান্ডকে হারাতে পারবে ভারত ।",,,
,সেরা সাউন্ডট্র্যাকের পুরস্কার পেয়েছে ' পিচ পারফেক্ট ' ।,,,
,"স্টার্টে 1. 27 মিমি পিচ 2x10 20 পিন আইডিসি ফ্ল্যাট রিবন কেবল able এটির নামকরণ করা হয়েছে 20 পিন মহিলা থেকে মহিলা এফআরসি সংযোগকারী কেবল , এটি প্রতিটি প্রান্তে দুটি 1. 27 মিমি পিচ 2x10pin মহিলা আইডিসি সংযোগকারী রয়েছে ।",,,
,এছাড়া খুচরাও - টাকা পিচ বিক্রি করা হয় ।,,,
,"দীর্ঘক্ষন ঝর্নার জলে ভিজে প্রাকৃতিক ভাবে সৃষ্ট জলাশয়ে সাঁতার কেটে পুনরায় ইট , কাঠ আর উত্তপ্ত পিচ করা রাজপথ ঢাকামুখি যাত্রা ।",,,
,বেনাপোল প্রতিনিধি : বহুল আলোচিত পিচ সোনা উদ্ধারের পর পিচ জমা দেওয়ার ঘটনায় অবশেষে বেনাপোল পোর্ট থানার ওসি কাউযুম আলী সরদারকে রোবরার সকালে ষ্ট্যান্ড রিলিজ করেছে পুলিশের উর্ধতন কর্মকর্তারা ।,,,
,পিচ নিয়ে আয়োজক হিসেবে বিসিসিআই অস্বস্তিতে পড়েছে ।,,,
,"এ সময় , তাদের কাছ থেকে পিচ নেশার অ্যাম্পল , বোতল ফেন্সিডিল উদ্ধার করা হয় ।",,,
,"একজন নতুন এপ্লোয়ী নেওয়া হবে জেরিন জানতো কিন্তু তার বাবা এই পিচ কোথা থেকে নিয়ে এসেছে কে জানে ? জেরিন দিন পনেরোর জন্য বাইরে গেছিলো আর এর ভেতরেই এই কাজ করেছে । কোথা থেকে , কে না কাকে ধরে এনে বসিয়ে দিয়েছে । জেরিনের একটা ইচ্ছে ছিল ওর এক ক্লাসমেট করে জবটা দিবে , মনে মনে ঠিক করে রেখেছিল আর ওর বাবা কি না এই কাজ করে বসলো । বিরক্তি আর রাগে ওর শরীর জ্বলতে শুরু করলো । বাবাকে তো কিছু বলা যাবে না , রাগটা ঝাড়তে হবে এই ছোকড়ার উপর । ছোকড়াটা তখনও এক এপ্লোয়ীর সাথে আড্ডা দিয়ে যাচ্ছে ।",,,
,"চাঁদপুর শহর ও হাটবাজারগুলোতে শীতকালীন তরকারির মধ্যে লালশাক টাকা , পালংশাক টাকা , টমেটো টাকা , লাউ প্রতি পিচ থেকে টাকা , সিম টাকা , ফুল কপি প্রতি পিচ - টাকা , বাধাকপি - টাকা , মুলা টাকা , গাজর টাকা , মুলাশাক টাকা , বরকটিজ টাকা , জলপাই টাকা , কইডা টাকা , বেগুন টাকা , আলু টাকা , পেঁপে টাকা , করলা টাকা , কুমড়া টাকা , ধনেপাতা টাকা , কাঁচামরিচ টাকা , কাঁচকলা প্রতি হালি টাকা , মাটির আলু টাকা কেজি দরে বিক্রি হচ্ছে ।",,,
,পিচ থেকে যতটুকু সম্ভব সুবিধা আদায় করার তাগিদ পেসারদের ।,,,
,ব্যাটিং সহায়ক পিচ ও অন্য যেকোনো আসরের চেয়ে বেশি অ্যাসোসিয়েট সদস্যের উপস্থিতি বিবেচনায় এই রাউন্ডে কয়টি সেঞ্চুরি হবে বলে আপনি অনুমান করেন ?,,,
,স্টারেটে 2. 00 মিমি পিচ 2x22 পিন 44 পিন আইডিসি ফ্ল্যাট রিবন কেবল ।,,,
,প্রথমে পাকিস্তান থেকে মাটি এনে এখানকার পিচ তৈরি হয়েছিল ।,,,
,না পিচ কমিটির পূর্বাঞ্চল প্রতিনিধি ?,,,
,আমরা আনকভার্ড পিচ পাইনি ।,,,
,যে কারণে বড় মাপের বৃষ্টি হলেই রাস্তার পিচ উঠে কঙ্কাল চেহারা ধারণ করে ।,,,
,"তাতে পরিষ্কার দেখা গেল বল আঘাত করেছে স্ট্যাম্পকে , কিন্তু কয়েক সেন্টিমিটার আউট অব পিচ বল পড়েছে , এই যুক্তিতে আউট দিলেন না তৃতীয় আম্পায়ার ।",,,
,কিন্তু বর্ষায় পিচ উঠে গিয়ে ছোট-বড় বিপজ্জনক গর্ত তৈরি হয়ে যায় ।,,,
,""" এখানে মনে রাখতে হবে , কোন ধরণের খেলা , কি ধরণের পিচ , কেমন কন্ডিশনে খেলা হবে , এসব কোচ বলে দেবে ।",,,
,আর বিশেষ করে পাঁচদিনের টেস্ট ক্রিকেট এরকম ধরনের পিচ কোনও মতেই মেনে নেওয়া যায় না ।,,,
,"পিচ , কন্ডিশনের আবহটা নিতে পেরেছে ।",,,
,"পিএনএস , গাইবান্ধা : গাইবান্ধার সাদুল্যাপুর উপজেলায় হাজার পিচ ইয়াবা উদ্ধার করেছে পুলিশ ।",,,
,এসময় পিচ ইয়াবাসহ তার স্ত্রীকে আটক করা হয় ।,,,
,ভিএইচডিসিআই আল্ট্রা 68 পিন পুরুষ অর্ধেক পিচ এইচপি 68 পুরুষ এসএসএসআই ক্যাবল 68 পি,,,
,"এমনকি পিচ , মাঠের গতি , আলো মেঘ রোদ হাওয়া - সবই খেলার অনুষঙ্গ ।",,,
,"কিন্তু দূর্ভাগ্যবশত ছেলেটা গাছ থেকে পরে যায় , পরছে তো পরছে একেবারে পিচ ঢালা রোডের মাঝে ।",,,
,রহস্যময় না হলেও বাংলাদেশের কোচ ও অধিনায়কের কাছে এই পিচ অনেকটাই বহুরূপী ।,,,
,"ক্রিকেট বিশ্লেষকদের অনেকেই বলাবলি করছেন , নিউজিল্যান্ডের সঙ্গে আইসিসির টেস্ট চ্যাম্পিয়নশিপের ফাইনালে খেলার জন্যই হয়তো এমন বাজে পিচ তৈরি করেছে ভারত ।",,,
,অতি মসৃণ বেশ প্রশস্ত সে পিচ পথেই দেখা পাই চমৎকার তালগাছ বিথীর ।,,,
,"সীমা অবাক চোখে নিরার দিকে তাকিয়ে আছে এতটা সুন্দর লাগছে ভাবাই যায়না আকাশী কালারের থ্রি পিচ পরা কোকঁড়া চুল কারলি করে ছেড়ে রেখেছে আর চোখে সানগ্লাস , হাতে ফোন , ঠোঁটে হালকা লিপস্টিক ।",,,
,মাঠের ক্রিকেট ছেড়ে বল আর পিচ নিয়ে কথা বলায় বিরক্ত কোহলি ।,,,
,"বিশ্বাস করুন , ব্যাটিংয়ের জন্য এই ধরনের পিচ ভীষণ দুরূহ ।",,,
,"তার নির্যাস , বাদানুবাদ ভুলে আপাতত বালি , পাথর , পিচ ঢেলে মুখ্যমন্ত্রীর যাত্রাপথ কিছুটা মসৃণ করা হোক ।",,,
,ঢাকার পিচ পেসারদের জন্য কিছুটা সহায়ক ।,,,
,"জিলাপী প্রতি কেজি - টাকা , শামী কাবাব প্রতি পিচ টাকা , আখনী প্রতি কেজি থেকে টাকা , চানা ভুনা টাকা , পিঁয়াজু প্রতি পিচ থেকে টাকা , বেগুনী প্রতি পিস - টাকা , শাকসহ বিভিন্ন জাতের বড়া - টাকা , বাখরখানি প্রতি পিস - টাকা ও আলুর চপ প্রতি পিচ - টাকা দরে বিক্রি হচ্ছে ।",,,
,"সুতরাং , সিরিজ যত গড়াবে , স্পিনাররা তত বেশি সাহায্য পাবেন পিচ থেকে ।",,,
,কালাইয়ে ' শ পিচ ইয়াবাসহ এক মাদকব্যবসায়ী গ্রেফতার,,,
,রনি তিন হাজার লিটার পানির ধারণ ক্ষমতাসম্পন্ন একটি ট্যাংকি তৈরী করে তেলাপয়িা মাছের পোনা কেজি হাজার পিচ দিয়ে পরীক্ষামূলক মাছ চাষ করেছে ।,,,
,"পরে গ্যালারিতে ম্যাচ দেখতে আসা নরেন্দ্র হিরওয়ানি বলছিলেন যে , ইনদওরের পিচ তিনি যতটা চেনেন তাতে মহারাষ্ট্রর উৎফুল্ল হওয়ার কারণ এখনও ঘটেনি ।",,,
,"আমেদাবাদে ঘূর্ণি পিচ উধাও , প্রথম টি-টোয়েন্টিতে উধাও ভারতের ওস্তাদি",,,
,পিএনএস ডেস্ক : ঝালকাঠির রাজাপুরে পিচ ইয়াবা ট্যাবলেটসহ মনির হোসেন নামে এক মাদক ব্যবসায়ীকে গ্রেফতার করেছে রাজাপুর থানা পুলিশ ।,,,
,"পিচ , কন্ডিশন সব কিছুকেই বৃদ্ধাঙ্গুলি দেখিয়ে রানের পাহাড়ে চড়ে বসছেন বিরাট ।",,,
,"মিউনিসিপ্যালিটি ও ষ্টেশনের আলো দেখ্তে দেখ্তে , আমরা পিচ দেওয়া রাস্তা দিয়ে সহরের মধ্যে এসে পড়লাম ।",,,
,"এছাড়া আঞ্চলিক প্রশিক্ষণ কেন্দ্র দিনাজপুরে টি ক্রিকেট মাঠ , সিনথেটিক পিচ সহ টি ইন্ডোর ক্রিকেট সেন্টার , টি আউটার টার্ফ প্র্যাকটিস উইকেট ও টি আউটডোর কনক্রিট উইকেট , বরিশালে টি ক্রিকেট মাঠ ও টি আউটার টার্ফ প্র্যাকটিস উইকেট , খুলনায় টি ক্রিকেট মাঠ ও টি আউটার টার্ফ প্র্যাকটিস উইকেট এবং চট্টগ্রামে টি মাঠ , সিনথেটিক পিচ সহ টি ইন্ডোর ক্রিকেট সেন্টার , টি আউটডোর কনক্রিট প্র্যাকটিস উইকেট ও রেজিসট্যান্স ট্রেইনিং ফ্যাসিলিটি হল রয়েছে ।",,,
,"এই কদিন ধরে পিচ নিয়ে যে বিতর্ক চলছিল , তা ক্রমেই বেড়ে যাচ্ছিল ।",,,
,"এবং কিউরেটরের কথা অনুযায়ী , পিচ স্লো টার্নার হবে এবং বাউন্সও থাকবে ।",,,
,চাঁদপুর : চাঁদপুর জেলা ডিবি পুলিশ পৃথক পৃথক অভিযান চালিয়ে কেজি গাঁজা ও পিচ ইয়াবাসহ স্বামী এবং স্ত্রীকে আটক .. .,,,
,আর যদি মন্দ্র পঞ্চম ভালো হয় আমি সেটাকে রেফারেন্স করে পিচ নির্ণয় করি ।,,,
,পিচ গ্রীষ্মকালীন ফল পিচ এবং মাঝারি আকারের একটি পিচ ফল এ গ্রাম পরিমাণ সুগার থাকে ।,,,
,ফুট প্রস্তর রাস্তা পিচ উঠে ফুটে পরিণত হয়েছে ।,,,
,"ন্যাচারাল পিচ , সবুজ পিচ ছাড়াও অনেক ধরনের সয়েল স্ট ‍ যাবিলাইলাইজার প্রযুক্তি বিশ্বে ব্যবহৃত হচ্ছে যা যানবাহনের ফুয়েল ব্যবহার থেকে শতাংশ পর্যন্ত কমাতে পারে ।",,,
,"ওই আবেদনের শুনানিতে বম্বে হাইকোর্ট মহারাষ্ট্র ক্রিকেট অ্যাসোসিয়েশনকে বেশি পানি ব্যবহার করে পিচ তৈরির জন্য কঠোর ভাষায় তিরস্কার করে আদালত বলেছেন , ' আপনারা কীভাবে এত পানি অপচয় করছেন ?",,,
,"এসময় মাদক ব্যবসায়ী রায়হানের বাসায় তল্লাশী চালানোর সময় সেখান থেকে টি নেশা জাতিয় ইনজেকশন , গ্রাম হেরোইন , পিচ ইয়াবা , শ গ্রাম গাঁজা এবং নগদ লাখ হাজার উদ্ধার করা হয় ।",,,
,"রঘুনাথ খাঁ , সাতক্ষীরা : ভারতে পাচারকালে বুধবার বিকেলে সাতক্ষীরার ভোমরা স্থলবন্দর সংলগ্ন লক্ষীদাড়ি সীমান্ত থেকে ভরি ওজনের দুই পিচ স্বর্ণের বারসহ এক চোরচালানীকে আটক করেছে বিজিবি ।",,,
,গতকাল বৃহস্পতিবার রাত আড়াইটায় পিচ ইয়াবাসহ চাঁদপুর মডেল থানার এএসআই আহসানুজ্জামান লাবুর নেতৃত্বে এসআই খালেকুজ্জামান ও মানিক মিয়া অভিযান চালিয়ে রাসেলকে আটক করে ।,,,
